1742728873274115,383175,106,373975,729
1742728873274115,382859,106,373859,739
1742728873274115,382945,70,373950,722
1742728873274115,383024,145,374384,866
1742728873274115,382771,40,373775,761
1742728873274115,382982,98,373972,771
1742728873274115,382961,70,373981,782
1742728873274833,382981,60,373944,731
1742728873277689,382853,144,374022,743
1742728873280545,382786,35,373881,715
1742728873283401,382952,169,374303,865
1742728873286257,383133,34,374016,775
1742728873289113,382954,29,373868,765
1742728873291969,382593,67,373556,754
1742728873294884,383483,134,374045,761
1742728873297880,383046,48,373660,774
1742728873300876,382932,43,373892,747
1742728873303872,383474,102,374097,832
1742728873306868,383197,95,373818,739
1742728873309864,382948,55,373651,738
1742728873312860,383125,52,373854,737
1742728873316081,383245,41,374011,739
1742728873319937,382903,102,373524,747
1742728873323793,382856,107,373673,752
1742728873327649,382981,80,373639,808
1742728873331505,383067,49,373813,718
1742728873335361,382831,41,373661,732
1742728873339217,382598,97,373358,755
1742728873343125,382386,65,373180,722
1742728873347097,382617,94,373308,729
1742728873351069,382821,28,373380,783
1742728873355041,382468,85,373545,839
1742728873359013,382505,59,373391,709
1742728873362985,382443,24,373333,717
1742728873366957,382610,66,373565,752
1742728873371264,382953,44,373432,739
1742728873376552,382362,30,373271,737
1742728873381840,382685,73,373489,737
1742728873387128,382446,112,373464,783
1742728873392416,382793,40,373559,767
1742728873397704,382665,57,373441,753
1742728873402992,382876,56,373518,756
1742728873407647,382390,47,373201,790
1742728873410359,382520,68,373551,780
1742728873413071,383183,33,373822,743
1742728873415783,383496,210,373902,880
1742728873418495,383034,27,373662,753
1742728873421207,382582,73,373183,759
1742728873423919,383236,115,373602,776
1742728873426939,383362,60,373804,730
1742728873430795,383003,29,373552,817
1742728873434651,383271,131,373585,762
1742728873438507,383663,111,373786,861
1742728873442363,383053,59,373566,740
1742728873446219,383281,103,373807,730
1742728873450075,382928,71,373508,712
1742728873454038,382669,67,373368,748
1742728873458322,383170,107,373463,748
1742728873462606,383097,80,373375,749
1742728873466890,382870,98,373784,825
1742728873471174,382492,85,373186,720
1742728873475458,382677,129,373419,728
1742728873479742,382349,43,373117,727
1742728873483898,382680,102,373347,746
1742728873487610,382341,100,373234,705
1742728873491322,382322,46,373074,737
1742728873495034,383498,121,373759,871
1742728873498746,382372,55,373181,729
1742728873502458,382116,53,372957,749
1742728873506170,382264,104,373108,707
1742728873509955,381951,82,372995,732
1742728873513955,382303,88,373125,719
1742728873517955,382686,96,373239,725
1742728873521955,382513,218,373528,849
1742728873525955,382118,125,372915,702
1742728873529955,381980,38,372831,739
1742728873533955,382163,32,373026,730
1742728873537903,382385,59,373022,735
1742728873541615,382035,34,372742,726
1742728873545327,381703,37,372750,754
1742728873549039,382337,102,373135,840
1742728873552751,382027,52,372889,736
1742728873556463,382261,28,373100,751
1742728873560175,381938,74,372854,721
1742728873563923,382271,112,372900,770
1742728873567779,382419,62,372801,743
1742728873571635,381844,90,372953,721
1742728873575491,381862,57,372809,768
1742728873579347,381788,34,372785,729
1742728873583203,381847,92,372821,723
1742728873587059,381963,65,372852,767
1742728873591007,382053,65,372767,725
1742728873595147,382365,125,372799,708
1742728873599287,381561,43,372436,736
1742728873603427,381948,86,373020,851
1742728873607567,382005,52,372981,750
1742728873611707,381621,42,372666,728
1742728873615847,381695,87,372696,773
1742728873619961,381780,171,372847,733
1742728873623961,381870,66,372825,754
1742728873627961,382027,45,372903,736
1742728873631961,382998,167,373426,884
1742728873635961,381773,42,372776,744
1742728873639961,381576,70,372577,751
1742728873643961,381677,66,372712,759
1742728873648341,381923,13,372856,761
1742728873653765,381858,154,372806,729
1742728873659189,381447,101,372649,764
1742728873664613,382633,94,372904,840
1742728873670037,381876,20,372799,744
1742728873675461,381778,26,372792,748
1742728873680885,381694,45,372693,733
1742728873685535,381940,68,372792,742
1742728873687819,381954,61,372716,753
1742728873690103,382127,89,372746,752
1742728873692387,382250,129,373080,843
1742728873694671,381689,80,372750,729
1742728873696955,381968,104,372987,748
1742728873699239,381420,73,372645,741
1742728873701961,381821,51,372683,750
1742728873705961,381687,129,372628,728
1742728873709961,381459,53,372695,738
1742728873713961,381656,235,373163,876
1742728873717961,381606,23,372740,759
1742728873721961,381547,37,372721,782
1742728873725961,381191,54,372482,761
1742728873729930,381864,87,372916,725
1742728873733786,381635,67,372738,711
1742728873737642,381695,66,372785,734
1742728873741498,381258,68,372610,774
1742728873745354,381312,80,372467,730
1742728873749210,381308,59,372585,719
1742728873753066,381557,92,372641,763
1742728873757068,381633,115,372745,752
1742728873761496,381501,92,372500,770
1742728873765924,381218,78,372603,789
1742728873770352,380936,45,372454,807
1742728873774780,381200,69,372467,769
1742728873779208,381452,15,372683,739
1742728873783636,381186,76,372483,742
1742728873787903,381215,127,372363,750
1742728873791615,381436,62,372513,713
1742728873795327,381611,66,372572,732
1742728873799039,381130,74,372690,827
1742728873802751,381456,83,372764,738
1742728873806463,381220,99,372517,735
1742728873810175,381195,41,372510,741
1742728873813947,381744,78,372882,733
1742728873817803,381224,63,372644,767
1742728873821659,381610,108,372704,713
1742728873825515,381984,151,372930,791
1742728873829371,381754,55,372863,708
1742728873833227,381340,54,372587,728
1742728873837083,381766,59,372965,770
1742728873840984,381346,53,372568,745
1742728873844912,381276,86,372487,747
1742728873848840,381161,47,372756,748
1742728873852768,380741,92,372501,790
1742728873856696,380791,94,372399,729
1742728873860624,380804,99,372432,741
1742728873864552,380405,63,372133,740
1742728873868406,381149,37,372474,723
1742728873871974,380634,56,372182,737
1742728873875542,380430,164,372363,730
1742728873879110,380902,82,372413,799
1742728873882678,380946,87,372429,720
1742728873886246,381001,82,372475,721
1742728873889814,380781,35,372273,736
1742728873894595,381442,67,372606,741
1742728873902907,381472,68,372370,724
1742728873911219,381041,70,372400,717
1742728873919531,381877,118,372853,816
1742728873927843,381534,35,372684,720
1742728873936155,381677,70,372761,731
1742728873944467,381579,79,372646,774
1742728873950701,381594,59,372525,743
1742728873950701,381817,145,372686,740
1742728873950701,381250,107,372427,754
1742728873950701,381143,138,373069,902
1742728873950701,381251,68,372379,771
1742728873950701,381270,49,372447,738
1742728873950701,381131,77,372317,748
1742728873951644,381510,155,372449,749
1742728873955356,381130,118,372387,758
1742728873959068,380919,55,372330,737
1742728873962780,381093,153,372700,862
1742728873966492,381152,135,372376,766
1742728873970204,380567,47,371950,733
1742728873973916,380608,40,372022,732
1742728873977676,380593,48,371916,720
1742728873981532,380572,68,372048,740
1742728873985388,380548,125,371759,726
1742728873989244,380962,161,372569,884
1742728873993100,380187,37,371668,762
1742728873996956,380813,79,372176,732
1742728874000812,380510,88,371918,759
1742728874004705,380577,76,371894,761
1742728874008705,381062,89,372032,779
1742728874012705,380307,87,371745,738
1742728874016705,380935,185,372668,915
1742728874020705,380706,92,371988,744
1742728874024705,380641,95,371933,742
1742728874028705,380905,71,372138,737
1742728874032726,380987,91,372012,744
1742728874036722,380715,95,371889,774
1742728874040718,380370,45,371830,757
1742728874044714,380853,148,372179,838
1742728874048710,380429,42,371813,742
1742728874052706,380322,88,371734,772
1742728874056702,380522,59,371917,770
1742728874061040,380498,81,371796,757
1742728874066300,380457,128,371662,754
